request_id,purchase_type,amount,department,request_date,approval_route,total_time_hours,return_count,rejection_reason,clarification_count,final_status
10747,Простая,31302.07,IT,2026-01-20,Manager → Procurement,13.64,0,,0,Одобрена
10794,Простая,10400.82,IT,2026-01-20,Manager → Finance → Procurement,26.73,0,,1,Одобрена
12916,Простая,9694.89,Administration,2026-01-20,Manager → Procurement,5.88,0,,0,Одобрена
13452,IT,67470.76,IT,2026-01-20,Manager → IT → Finance → Procurement,66.2,1,,3,Одобрена
13424,Простая,50000.0,Administration,2026-01-20,Manager → Procurement,2.81,0,,0,Одобрена
13589,IT,133395.95,Sales,2026-01-21,Manager → IT → Finance → Procurement,43.66,2,,5,В процессе
10296,Юридическая,249764.98,HR,2026-01-21,Manager → Finance → Legal → Procurement,63.79,0,Юридические риски,0,Отклонена
12696,Простая,11067.93,HR,2026-01-21,Manager → Procurement,17.27,0,,1,Одобрена
11601,Юридическая,277663.24,IT,2026-01-21,Manager → Finance → Legal → Procurement,91.88,0,,0,В процессе
12393,Простая,29146.35,Marketing,2026-01-21,Manager → Procurement,12.89,0,,1,Одобрена
10881,Простая,21123.99,Marketing,2026-01-21,Manager → Procurement,16.39,2,,3,Одобрена
12825,Юридическая,981861.83,Administration,2026-01-21,Manager → Finance → Legal → Procurement,30.43,0,,0,Одобрена
10419,Простая,26193.99,IT,2026-01-21,Manager → Procurement,7.97,0,,0,Одобрена
14292,Простая,37467.16,Operations,2026-01-21,Manager → Procurement,8.67,0,Недостаточно бюджета,0,Отклонена
14424,Простая,10789.78,Marketing,2026-01-21,Manager → Procurement,9.42,0,,1,Одобрена
14121,Юридическая,1374827.58,HR,2026-01-21,Manager → Finance → Legal → Procurement,44.42,0,,0,Одобрена
11157,Простая,24736.66,Sales,2026-01-21,Manager → Procurement,6.39,0,,0,Одобрена
13044,Простая,16162.71,Sales,2026-01-21,Manager → Procurement,8.01,0,,0,Одобрена
12759,IT,78075.75,Marketing,2026-01-21,Manager → IT → Finance → Procurement,71.06,3,,4,Одобрена
14345,IT,133125.41,HR,2026-01-22,Manager → IT → Finance → Procurement,50.13,0,,1,Одобрена
10583,Простая,20374.79,Marketing,2026-01-22,Manager → Procurement,7.1,0,,0,Одобрена
13994,Простая,34489.48,Sales,2026-01-22,Manager → Procurement,18.99,0,,1,Одобрена
13066,Простая,31839.06,IT,2026-01-22,Manager → Procurement,8.82,0,,1,Одобрена
10739,Простая,5715.96,Administration,2026-01-22,Manager → Procurement,15.06,0,,0,В процессе
14863,Простая,17030.63,IT,2026-01-22,Manager → Procurement,2.12,0,,0,Одобрена
10438,IT,104109.36,Marketing,2026-01-22,Manager → IT → Finance → Procurement,44.35,0,,1,Одобрена
14861,IT,75900.97,IT,2026-01-22,Manager → IT → Finance → Procurement,5.66,0,,1,Одобрена
10663,Простая,41285.61,Sales,2026-01-22,Manager → Procurement,10.07,0,Недостаточно бюджета,0,Отклонена
12883,IT,67972.64,Marketing,2026-01-22,Manager → IT → Finance → Procurement,81.93,2,,6,Одобрена
10621,IT,35745.3,Sales,2026-01-22,Manager → IT → Finance → Procurement,33.93,0,,1,Одобрена
12527,Юридическая,2000000.0,Operations,2026-01-22,Manager → Finance → Legal → Procurement,80.43,3,,3,Одобрена
13700,Простая,33297.93,IT,2026-01-22,Manager → Procurement,9.24,0,,1,Одобрена
11608,Простая,18284.6,Marketing,2026-01-23,Manager → Procurement,16.45,0,,1,В процессе
12462,IT,57978.91,HR,2026-01-23,Manager → IT → Finance → Procurement,32.59,1,,2,Одобрена
12530,IT,30495.63,IT,2026-01-23,Manager → IT → Finance → Procurement,36.38,1,,2,Одобрена
12103,IT,121206.58,HR,2026-01-23,Manager → IT → Finance → Procurement,30.83,0,,1,Одобрена
12917,Простая,8452.9,Operations,2026-01-23,Manager → Procurement,2.33,0,,0,Одобрена
11780,Простая,11180.29,Finance,2026-01-23,Manager → Procurement,9.86,0,,1,Одобрена
14761,IT,203670.22,Operations,2026-01-23,Manager → IT → Finance → Procurement,33.99,0,,0,Одобрена
12219,Юридическая,204739.77,Marketing,2026-01-23,Manager → Finance → Legal → Procurement,1.0,0,,0,Одобрена
14993,IT,72159.8,Sales,2026-01-23,Manager → IT → Finance → Procurement,72.68,2,,6,Одобрена
14447,Простая,14654.0,Sales,2026-01-23,Manager → Procurement,6.86,0,,0,Одобрена
12550,Простая,18174.65,IT,2026-01-23,Manager → Procurement,7.54,0,,0,Одобрена
11034,Юридическая,404048.88,IT,2026-01-23,Manager → Finance → Legal → Procurement,85.39,0,,0,Одобрена
12279,Юридическая,265773.82,HR,2026-01-23,Manager → Finance → Legal → Procurement,49.79,0,,0,Одобрена
12750,Простая,10316.26,Operations,2026-01-23,Manager → Finance → Procurement,28.82,0,,0,Одобрена
14028,IT,124881.27,Operations,2026-01-23,Manager → Finance → IT → Procurement,61.14,2,,6,Одобрена
14425,IT,97152.33,HR,2026-01-23,Manager → IT → Finance → Procurement,33.29,0,,1,Одобрена
11095,IT,56805.02,Administration,2026-01-23,Manager → IT → Finance → Procurement,11.73,0,,0,Одобрена
10590,Простая,50000.0,HR,2026-01-23,Manager → Procurement,5.87,0,,0,Одобрена
11064,IT,300000.0,Sales,2026-01-24,Manager → IT → Finance → Procurement,43.98,1,,2,Одобрена
13641,Простая,15984.29,Marketing,2026-01-24,Manager → Finance → Procurement,14.5,0,,0,Одобрена
12752,IT,96354.98,Marketing,2026-01-24,Manager → IT → Finance → Procurement,3.09,0,,1,Одобрена
10047,Простая,10499.7,Marketing,2026-01-24,Manager → Procurement,5.65,0,,0,Одобрена
11256,Юридическая,677991.61,Administration,2026-01-24,Manager → Finance → Legal → Procurement,31.76,0,,1,Одобрена
10167,IT,168411.71,Sales,2026-01-24,Manager → IT → Finance → Procurement,33.18,0,,0,Одобрена
10458,Простая,7771.22,HR,2026-01-24,Manager → Procurement,9.43,0,,1,Одобрена
11182,Простая,20990.0,Sales,2026-01-24,Manager → Procurement,2.49,0,,0,Одобрена
13152,IT,87042.1,Sales,2026-01-25,Manager → IT → Finance → Procurement,46.31,1,,2,Одобрена
12370,IT,79355.58,Administration,2026-01-25,Manager → IT → Finance → Procurement,31.62,0,,0,Одобрена
14450,Простая,42748.16,Marketing,2026-01-25,Manager → Procurement,9.67,0,,1,В процессе
10526,Простая,5436.52,Administration,2026-01-25,Manager → Procurement,9.65,0,,0,Одобрена
10952,Простая,21762.8,Sales,2026-01-25,Manager → Procurement,6.06,0,,0,Одобрена
11812,Простая,20542.39,Marketing,2026-01-25,Manager → Procurement,13.07,0,,0,Одобрена
13532,Простая,12444.53,IT,2026-01-25,Manager → Procurement,12.82,0,,0,Одобрена
12693,Юридическая,921978.18,Sales,2026-01-25,Manager → Finance → Legal → Procurement,61.23,0,,1,Одобрена
13215,Простая,10303.85,Marketing,2026-01-25,Manager → Procurement,7.16,0,,0,В процессе
13481,Простая,8294.5,IT,2026-01-25,Manager → Procurement,14.94,0,,0,Одобрена
10771,Простая,17084.16,Operations,2026-01-25,Manager → Procurement,3.15,0,,0,Одобрена
11191,Простая,4742.3,Operations,2026-01-25,Manager → Finance → Procurement,27.21,0,,0,Одобрена
11077,IT,104869.21,HR,2026-01-26,Manager → IT → Finance → Procurement,31.32,0,,1,Одобрена
11386,Простая,16149.36,Operations,2026-01-26,Manager → Procurement,5.15,0,,0,Одобрена
14432,Юридическая,316927.16,Marketing,2026-01-26,Manager → Finance → Legal → Procurement,47.67,0,Некорректные данные,0,Отклонена
14082,Простая,24220.58,Sales,2026-01-26,Manager → Procurement,1.76,0,,1,Одобрена
14330,Юридическая,133177.22,HR,2026-01-26,Manager → Finance → Legal → Procurement,54.78,0,,0,Одобрена
11575,Простая,12296.26,Sales,2026-01-26,Manager → Procurement,16.63,0,,0,Одобрена
14213,Простая,18064.28,IT,2026-01-26,Manager → Procurement,13.51,0,,0,Одобрена
11961,IT,220027.24,Sales,2026-01-26,Manager → IT → Finance → Procurement,32.87,1,,2,Одобрена
10976,IT,74969.37,Marketing,2026-01-26,Manager → IT → Finance → Procurement,43.16,0,,0,Одобрена
11577,IT,66157.25,Sales,2026-01-26,Manager → IT → Finance → Procurement,33.54,0,,0,Одобрена
13526,Простая,14039.37,Operations,2026-01-26,Manager → Procurement,3.14,0,,0,Одобрена
11198,IT,123004.45,IT,2026-01-26,Manager → IT → Finance → Procurement,10.21,0,,0,Одобрена
10128,Простая,13308.46,Marketing,2026-01-26,Manager → Procurement,6.72,0,Некорректные данные,1,Отклонена
10242,IT,63998.19,Marketing,2026-01-27,Manager → IT → Finance → Procurement,44.42,0,,0,Одобрена
12087,Простая,10636.42,Finance,2026-01-27,Manager → Procurement,1.0,0,,0,Одобрена
14871,Простая,5891.74,IT,2026-01-27,Manager → Procurement,13.03,0,,1,Одобрена
11272,Простая,21952.19,Marketing,2026-01-27,Manager → Procurement,7.29,0,,0,Одобрена
10475,Простая,34834.84,Finance,2026-01-27,Manager → Procurement,3.7,0,,0,Одобрена
11116,Простая,4437.12,Operations,2026-01-27,Manager → Procurement,1.41,0,,0,Одобрена
14178,Юридическая,652545.31,Sales,2026-01-27,Manager → Finance → Legal → Procurement,74.7,0,,0,Одобрена
11773,IT,115286.06,Sales,2026-01-27,Manager → IT → Finance → Procurement,28.71,1,,2,Одобрена
14238,Юридическая,657312.44,Finance,2026-01-27,Manager → Finance → Legal → Procurement,119.5,2,,6,В процессе
13649,Простая,32330.58,Sales,2026-01-27,Manager → Procurement,13.31,0,,0,Одобрена
14790,IT,65605.87,Administration,2026-01-27,Manager → IT → Finance → Procurement,37.54,0,,0,Одобрена
11632,Юридическая,459620.49,IT,2026-01-27,Manager → Finance → Legal → Procurement,32.54,0,,0,Одобрена
12342,Простая,18737.42,Marketing,2026-01-27,Manager → Procurement,11.32,0,,0,Одобрена
13954,IT,53976.14,Administration,2026-01-27,Manager → IT → Finance → Procurement,35.86,0,,1,Одобрена
11455,Простая,29094.25,Finance,2026-01-28,Manager → Procurement,3.5,0,,0,Одобрена
12973,Простая,37414.49,Sales,2026-01-28,Manager → Procurement,10.49,0,,0,Одобрена
14468,IT,100094.8,HR,2026-01-28,Manager → IT → Finance → Procurement,55.66,1,,1,Одобрена
11347,Простая,15289.96,Administration,2026-01-28,Manager → Procurement,8.32,0,,1,Одобрена
13284,Простая,7284.4,Sales,2026-01-28,Manager → Procurement,21.27,1,,1,Одобрена
12819,Простая,11627.47,Administration,2026-01-28,Manager → Procurement,5.89,0,,0,Одобрена
12824,Юридическая,251805.86,Marketing,2026-01-28,Manager → Finance → Legal → Procurement,64.26,0,Некорректные данные,0,Отклонена
11551,Простая,17768.23,Operations,2026-01-28,Manager → Procurement,2.02,0,,1,Одобрена
10456,Простая,50000.0,Sales,2026-01-28,Manager → Procurement,6.14,0,,0,В процессе
12858,Простая,12580.66,Marketing,2026-01-28,Manager → Procurement,1.0,0,,0,В процессе
12446,IT,93676.84,Finance,2026-01-28,Manager → IT → Finance → Procurement,19.01,0,Некорректные данные,0,Отклонена
13054,IT,101341.15,Finance,2026-01-28,Manager → IT → Finance → Procurement,14.72,0,Недостаточно бюджета,1,Отклонена
14006,Простая,11333.26,Finance,2026-01-28,Manager → Procurement,7.69,0,,0,Одобрена
11197,Простая,9793.79,Operations,2026-01-28,Manager → Finance → Procurement,21.09,0,,1,Одобрена
12850,Простая,16003.7,Finance,2026-01-29,Manager → Procurement,9.3,0,,1,Одобрена
13222,IT,120947.4,Operations,2026-01-29,Manager → IT → Finance → Procurement,26.16,0,Технические требования не соблюдены,0,Отклонена
10730,IT,42551.44,Marketing,2026-01-29,Manager → IT → Finance → Procurement,45.12,0,,1,Одобрена
10023,Юридическая,907333.3,Operations,2026-01-29,Manager → Finance → Legal → Procurement,84.31,0,,0,Одобрена
12568,Простая,27970.11,HR,2026-01-29,Manager → Procurement,12.11,0,,0,Одобрена
13859,IT,127700.15,Marketing,2026-01-29,Manager → IT → Finance → Procurement,62.65,1,,3,Одобрена
12484,Простая,50000.0,Operations,2026-01-29,Manager → Procurement,5.11,0,Не согласовано руководителем,0,Отклонена
11672,IT,137558.9,Marketing,2026-01-29,Manager → IT → Finance → Procurement,27.65,0,,0,Одобрена
14263,Простая,12807.8,Finance,2026-01-29,Manager → Procurement,13.31,0,,0,Одобрена
10315,Простая,12567.71,Marketing,2026-01-29,Manager → Finance → Procurement,13.46,0,,1,Одобрена
12248,IT,56191.09,IT,2026-01-29,Manager → Finance → IT → Procurement,17.08,0,,0,Одобрена
14928,Простая,39666.12,IT,2026-01-29,Manager → Procurement,16.07,0,,0,Одобрена
14019,Простая,12342.9,Finance,2026-01-29,Manager → Procurement,14.22,0,,1,Одобрена
14754,Простая,9873.73,IT,2026-01-29,Manager → Procurement,13.13,0,,1,Одобрена
12948,IT,78738.42,Sales,2026-01-30,Manager → IT → Finance → Procurement,31.74,0,,0,Одобрена
12428,IT,156832.0,IT,2026-01-30,Manager → IT → Finance → Procurement,33.6,0,,1,Одобрена
12120,Простая,13915.16,Finance,2026-01-30,Manager → Procurement,6.37,0,,0,Одобрена
11389,Юридическая,1009976.88,Administration,2026-01-30,Manager → Finance → Legal → Procurement,66.03,0,Некорректные данные,0,Отклонена
12115,Простая,25544.44,Operations,2026-01-30,Manager → Procurement,3.72,0,Недостаточно бюджета,1,Отклонена
13229,IT,89353.07,Administration,2026-01-30,Manager → IT → Finance → Procurement,23.48,0,,0,Одобрена
13949,Юридическая,1051641.23,Sales,2026-01-30,Manager → Finance → Legal → Procurement,90.48,0,Недостаточно бюджета,1,Отклонена
